alpha_two_code,Name,web_pages,state-province,domains,Address,logo,logo_flag,city
US,Siena Heights University,['http://www.sienahts.edu/'],,,United States,https://s3-us-west-2.amazonaws.com/asset.plexuss.com/college/logos/Siena_Heights_University.png,FALSE,Adrian
US,Sierra Nevada College,['http://www.sierranevada.edu/'],,,United States,https://www.mascotdb.com/sites/default/files/images/logos/40493.jpg,FALSE,
US,Silver Lake College,['http://www.sl.edu/'],,,United States,http://www.sl.edu/dnsme-logo-new.png,TRUE,
US,Simpson College Iowa,['http://www.simpson.edu/'],,,United States,https://www.simpson.edu/themes/custom/simpson/logo.svg,TRUE,
US,Sinte Gleska University,['http://sinte.indian.com/'],,,United States,https://d92mrp7hetgfk.cloudfront.net/images/sites/misc/sinte_gleska_u/standard.png?1557369668,FALSE,
US,Skadron College,['http://skadron.com/'],,,United States,http://cdn2.dan.com/assets/public/trustpilot-logo-0c24ebada3a61a0fbab3ad699317a1224d0d7cb662136acbaf3411d0efa9f66b.png,TRUE,
US,Slippery Rock University,['http://www.sru.edu/'],,,United States,https://www.sru.edu/images/slippery_rock_university-logo.png,TRUE,
US,Sojourner-Douglass College,['http://www.sdc.edu/'],,,United States,https://d92mrp7hetgfk.cloudfront.net/images/sites/misc/sdc-1/standard.png?1548463632,FALSE,
US,Soka University of America,['http://www.soka.edu'],,,United States,https://www.soka.edu/sites/default/files/site-logo/logo.png,TRUE,Aliso Viejo
US,South Carolina State University,['http://www.scsu.edu/'],,,United States,https://cdn.usteamcolors.com/images/ncaa/division-1/south-carolina-state-bulldogs-logo.png,FALSE,Orangeburg
US,Southeastern Baptist College,['http://www.southeasternbaptist.edu/'],,,United States,https://southeasternbaptist.edu/wp-content/themes/c3-southeastern-baptist/assets/img/logos/logo.png,TRUE,Laurel
US,Southeastern Bible College,['http://www.sebc.edu/'],,,United States,https://www.bhamwiki.com/wiki/images/thumb/0/0d/Southeastern_Bible_College_logo.png/275px-Southeastern_Bible_College_logo.png,FALSE,
US,Southeastern College of the Assemblies of God,['http://www.secollege.edu/'],,,United States,https://www.collegeatlas.org/wp-content/uploads/2014/04/southeastern-university.gif,FALSE,
US,Southeastern Oklahoma State University,['http://www.sosu.edu/'],,,United States,https://business.oksbdc.org/images/Centers/SEfullcolor.jpg,FALSE,Durant
US,Southeastern University,['http://www.seu.edu/'],,,United States,http://football.victorysportsnetwork.com/userdata/Clip/uploads/o1uzmfq3w6rfn6avftuy45cycft67t-full.png,FALSE,Lakeland
US,Southern Adventist University,['http://www.southern.edu/'],,,United States,https://adventistcolleges.org/wp-content/uploads/2017/01/Southern-Adventist-University-logo.png,FALSE,Collegedale
US,Southern Arkansas University,['http://www.saumag.edu/'],,,United States,https://web.saumag.edu/wp-content/themes/sau-cce2/images/web-logo.png,TRUE,Magnolia
US,Southern California College,['http://www.sccu.edu/'],,,United States,https://i.pinimg.com/originals/a5/9b/a8/a59ba8a20a6a96e7b913834fba8283ee.png,FALSE,
US,Southern California College of Optometry,['http://www.scco.edu/'],,,United States,http://collegesinsoutherncalifornia.com/wp-content/uploads/2013/03/southern-california-college-of-optometry.png,FALSE,
US,Southern California Institute of Architecture,['http://www.sciarc.edu/'],,,United States,https://s3-us-west-2.amazonaws.com/asset.plexuss.com/college/logos/Southern_California_Institute_of_Architecture.gif,FALSE,Los Angeles
US,Southern College of Optometry,['http://www.sco.edu/'],,,United States,http://impactamerica.com/wp-content/uploads/2015/01/Southern-College-of-Optometry-logo-for-web.png,FALSE,Memphis
US,Southern Illinois University at Carbondale,['http://www.siu.edu/'],,,United States,https://siu.edu/_common/images/homepage/logo.png,TRUE,
US,Southern Illinois University at Edwardsville,['http://www.siue.edu/'],,,United States,https://siue.edu/_files/images/logo-webmail.png,TRUE,
US,Southern Oregon University,['http://www.sou.edu/'],,,United States,https://logos-download.com/wp-content/uploads/2019/06/Southern_Oregon_University_Logo.png,FALSE,Ashland
US,Southern Polytechnic State Univerisity,['http://www.spsu.edu/'],,,United States,http://naiad12013.victorysportsnetwork.com/userdata/Clip/uploads/q0fa4lpp20hw668etalsjt433k2dm0.jpg,FALSE,
US,Southern University - Baton Rouge,['http://www.subr.edu/'],,,United States,http://www.subr.edu/images/su-logo.svg,TRUE,
US,Southern University - New Orleans,['http://www.suno.edu/'],,,United States,http://www.suno.edu/images/reskin/suno-logo.svg,TRUE,
US,Southern University - Shreveport,['http://www.susla.edu/'],,,United States,http://www.susla.edu/images/2022-reskin/susla-logo.svg,TRUE,
US,Southern Vermont College,['http://www.svc.edu/'],,,United States,https://i.pinimg.com/originals/dc/e7/13/dce713696c02a27f6ca72b3b3a353982.jpg,FALSE,
US,Southern Wesleyan University,['http://www.swu.edu/'],,,United States,https://www.swu.edu/_assets/img/logos/logo.svg,TRUE,Central
US,South Florida Bible College & Theological Seminary,['http://www.sfbc.edu/'],,,United States,https://www.collegeatlas.org/wp-content/uploads/2014/04/south-florida-bible-college-theological-seminary.gif,FALSE,
US,Southwestern Adventist University,['http://www.swau.edu/'],,,United States,https://i1.wp.com/mycollegeselection.com/wp-content/uploads/2019/05/Southwestern-Adventist-University-Logo.png?resize=1024%2C291&ssl=1,FALSE,Keene
US,Southwestern Baptist Theological Seminary,['http://www.swbts.edu/'],,,United States,https://swbts.edu/wp-content/uploads/2020/05/footer-logo.svg,TRUE,
US,Southwestern Christian College,['http://www.soulsociety.com/swcc.html'],,,United States,https://images.dsw.com/is/image/DSWShoes/desktop-d-s-w-logo-3x?scl=1&fmt=png,TRUE,
US,Southwestern Christian University,['http://www.swcu.edu/'],,,United States,https://swcu.edu/application/files/8015/1916/8757/banner-logoswu_03.svg,TRUE,Bethany
US,Southwestern College Kansas,['http://www.sckans.edu/'],,,United States,https://www.sckans.edu/template/images/2014/logo.png,TRUE,
US,Southwestern College Santa Fe,['http://www.swc.edu/'],,,United States,https://www.swc.edu/wp-content/themes/swc2014/img/print-logo.png,TRUE,
US,Southwestern Oklahoma State University,['http://www.swosu.edu/'],,,United States,https://www.swosu.edu/_resources/images/swosu_logo.png,TRUE,Weatherford
US,Southwestern University School of Law,['http://www.swlaw.edu/'],,,United States,http://upload.wikimedia.org/wikipedia/en/8/89/SouthwesternLaw_Logo.png,FALSE,
US,Southwest Missouri State University - West Plains,['http://www.wp.smsu.edu/'],,,United States,https://sportslogohistory.com/wp-content/uploads/2019/05/southwest_missouri_state-bears_1990-2005.png,FALSE,
US,Southwest State University,['http://www.southwest.msus.edu/'],,,United States,https://cdn.usteamcolors.com/images/ncaa/division-2/southwest-minnesota-state-mustangs-logo.png,FALSE,
US,Spalding University,['http://www.spalding.edu/'],,,United States,https://www.eduopinions.com/wp-content/uploads/2018/09/SpaldingUniversity-logo.jpg,FALSE,Louisville
US,Spertus Institute of Jewish Studies,['http://www.spertus.edu/'],,,United States,https://www.spertus.edu/sites/default/themes/spertus_th/images/spertus-logo-2019.png,TRUE,
US,Springfield College,['http://www.spfldcol.edu/'],,,United States,https://springfield.edu/sites/default/files/inline-files/highres-seal.png,FALSE,Springfield
US,Standford Online University,['http://www.standford-university.cjb.net/'],,,United States,https://5f1b853531d18152f604-ee4309621dbb9977cee37847af91896a.ssl.cf3.rackcdn.com/uploads/institute/logo/12362/big_stanford-online.png,FALSE,
US,Standford University,['http://standford-university.edu.tf/'],,,United States,https://logos-download.com/wp-content/uploads/2019/06/Stanford_University_Logo_full.png,FALSE,
US,St. Anselm College,['http://www.anselm.edu/'],,,United States,https://www.anselm.edu/themes/custom/stanselm/logo.svg,TRUE,
US,St. Anthony College of Nursing,['http://www.sacn.edu/'],,,United States,https://www.osfhealthcare.org/static/img/osfhealthcare-logo-print.png,TRUE,
US,State University of New York at New Paltz,['http://www.newpaltz.edu/'],,,United States,https://www.newpaltz.edu/media/web-assets/logos-images-and-icons/logo_transparent.png,TRUE,New Paltz
US,State University of New York College at Fredonia,['http://www.fredonia.edu/'],,,United States,https://www.fredonia.edu/sites/default/files/logos/Logo_One-line_RGB.png,TRUE,
US,State University of New York College at Old Westbury,['http://www.oldwestbury.edu/'],,,United States,https://www.oldwestbury.edu/themes/custom/de_theme/logo.svg,TRUE,
US,State University of New York College at Oneonta,['http://www.oneonta.edu/'],,,United States,https://suny.oneonta.edu/themes/custom/de_theme/logo.svg,TRUE,
US,State University of New York College at Plattsburgh,['http://www.plattsburgh.edu/'],,,United States,https://www.plattsburgh.edu/_resources/images/suny-logo.png,TRUE,Plattsburgh
US,State University of New York College at Purchase,['http://www.purchase.edu/'],,,United States,https://i.pinimg.com/originals/75/ff/3c/75ff3c6dfc8b897cde9e9b2c83f4ae7d.jpg,FALSE,
US,State University of New York College of Optometry,['http://www.sunyopt.edu/'],,,United States,https://www.sunyopt.edu/wp-content/uploads/2019/04/SUNY-logo-white-blue-1.jpg,TRUE,
US,State University of New York College of Technology at Farmingdale,['http://www.farmingdale.edu/'],,,United States,https://fsc-main.b-cdn.net/images/fsc-long-logo.svg,TRUE,
US,State University of New York Downstate Medical Center,['http://www.hscbklyn.edu/'],,,United States,https://mk0boladetosprj98ony.kinstacdn.com/wp-content/uploads/2018/07/State-University-of-New-York-Downstate-Medical-Center-College-of-Medicine-Interview-Prep-696x272.jpg,FALSE,
US,State University of New York Empire State College,['http://www.esc.edu/'],,,United States,http://www8.esc.edu/multimedia/media/wsi/logoTrimmed.gif,FALSE,
US,State University of New York Health Sience Centre Syracuse,['http://www.hscsyr.edu/'],,,United States,http://cdn.stateuniversity.com/assets/logos/images/1661/large_upstate.jpg,FALSE,
US,State University of New York Institute of Technology at Utica/Rome,['http://www.sunyit.edu/'],,,United States,https://sunypoly.edu/sites/default/files/SUNY-Poly-logo-header.png,TRUE,
US,State University of New York Maritime College,['http://www.sunymaritime.edu/'],,,United States,https://www.sunymaritime.edu/themes/de_theme/logo.svg,TRUE,
US,State University of New York School of Engineering and Applied Sciences,['http://www.eng.buffalo.edu/'],,,United States,https://engineering.buffalo.edu/v-be9166b6b4a1ea7e5771e2eba1d410cf/etc.clientlibs/wci/components/block/header/clientlibs/resources/ub-logo-black.png,TRUE,
US,State University of New York (SUNY),['http://www.sunycentral.edu/'],,,United States,http://seekvectorlogo.com/wp-content/uploads/2019/12/state-university-of-new-york-suny-vector-logo.png,FALSE,
US,State University of New York Upstate Medical University ,['http://www.upstate.edu/'],,,United States,https://www.upstate.edu/assets/images/rwd-upstate-logo-white.svg,TRUE,
US,State University of West Georgia,['http://www.westga.edu/'],,,United States,https://www.westga.edu/_z_resources/src/images/logo.svg,TRUE,
US,St. Augustine's College North Carolina,['http://www.st-aug.edu/'],,,United States,https://www.st-aug.edu/wp-content/uploads/2018/09/stauglogo_v2.png,TRUE,
US,St. Bernard's Institute,['http://www.sbi.edu/'],,,United States,http://www.jonesboro.com/phpThumb/phpThumb.php?src=/files/business_images/nid_2162/logo/cropped_HlthWlnsLogo4.jpg&w=160&h=120,FALSE,
US,St. Cloud State University,['http://www.stcloudstate.edu/'],,,United States,https://www.stcloudstate.edu/_files/svg/logo.svg,TRUE,
US,St. Edwards University,['http://www.stedwards.edu/'],,,United States,https://i0.wp.com/mycollegeselection.com/wp-content/uploads/2019/05/St.-Edwards-University-Logo.jpg?w=1200&ssl=1,FALSE,
US,Stefan University,['http://www.stefan-university.edu/'],,,United States,https://yt3.ggpht.com/a/AATXAJz5otXcltm8PtzaAfcqLOadkiN4xlFy-s6RZQ=s900-c-k-c0xffffffff-no-rj-mo,FALSE,
US,Sterling College,['http://www.sterling.edu/'],,,United States,https://www.sterling.edu/sites/all/themes/sterling_site/logo.png,TRUE,Sterling
US,"St. Francis College, Brooklyn Heights",['http://www.stfranciscollege.edu/'],,,United States,http://www.higheredjobs.com/images/AccountImages/533_1.jpg,FALSE,
US,"St. Francis College, Fort Wayne",['http://www.sfc.edu/'],,,United States,http://www.collegerank.net/wp-content/uploads/2016/06/University_of_Saint_Francis_Fort_Wayne.gif,FALSE,
US,"St. Francis College, Loretto",['http://www.sfcpa.edu/'],,,United States,https://i.pinimg.com/originals/a6/b7/7a/a6b77ac7c404aded89c8b5627491b1a5.jpg,FALSE,
US,St. Francis Medical Center College of Nursing,['http://www.osfsaintfrancis.org/'],,,United States,https://www.osfhealthcare.org/static/img/osfhealthcare-logo-print.png,TRUE,
US,Stillman College,['http://www.stillman.edu/'],,,United States,https://stillman.edu/wp-content/uploads/2022/03/sc_headerlogo.svg,TRUE,Tuscaloosa
US,St. John Fisher College,['http://www.sjfc.edu/'],,,United States,https://unycc.org/wp-content/uploads/2020/09/St-John-Fisher-College-logo-2.png,FALSE,
US,St. John's College Maryland,['http://www.sjca.edu/'],,,United States,https://www.concretecms.com/packages/concrete_cms_theme/themes/concrete_cms/images/logo_text.svg,TRUE,
US,St. John's College New Mexico,['http://www.sjcsf.edu/'],,,United States,http://ww1.prweb.com/prfiles/2012/10/24/10256419/SJC%20Logo.jpg,FALSE,
US,St. John's Seminary,['http://www.stjohnsem.edu/'],,,United States,https://files.ecatholic.com/26404/pictures/2020/6/stjohnsemlogo%20copy.png?t=1592858647000,TRUE,
US,St. Joseph College,['http://www.sjc.edu/'],,,United States,https://www.sjc.edu/packages/sjc2016/themes/sjc2016/images/sjc-logo-offscreen.png,TRUE,
US,St. Joseph College of Nursing,['http://www.stfrancis.edu/sjcn/sjcnhome.htm'],,,United States,https://www.stjosephscollegeofnursingmysuru.in/wp-content/uploads/2019/05/cropped-Logo.png,FALSE,
US,St. Joseph's College,['http://www.saintjoe.edu/'],,,United States,https://sigmabetadelta.org/wp-content/uploads/Saint-Josephs-College-Logo.jpg,FALSE,
US,St. Joseph's College New York,['http://www.sjcny.edu/'],,,United States,https://www.sjny.edu/sjny/images/university_logo.png,TRUE,
US,"St. Joseph's College New York, Suffolk Campus",['http://www.sjcny.edu/patchogue/'],,,United States,http://longislandweekly.com/wp-content/uploads/2016/02/SJC-Main-Logo-st-josephs.png,FALSE,
US,St. Joseph's College of Maine,['http://www.sjcme.edu/'],,,United States,http://1.bp.blogspot.com/-vPQFFBU-NTA/T_XZV0lV2nI/AAAAAAAAE9w/adjv76DMj3M/s1600/Saint+Joseph's+College+of+Maine+Logo+Seal.jpeg,FALSE,
US,St. Joseph's University,['http://www.sju.edu/'],,,United States,https://i.pinimg.com/originals/92/3a/d7/923ad790b8174799ec4d39c0bdf85a1b.png,FALSE,
US,St. Leo College,['http://www.saintleo.edu/'],,,United States,https://www.saintleo.edu/themes/custom/saintleo/images/logo-horizontal.svg,TRUE,
US,St. Louis Christian College,['http://www.slcc4ministry.edu/'],,,United States,https://theicom.org/wp-content/uploads/2018/10/St-L-CC.png,FALSE,
US,St. Louis University,['http://www.slu.edu/'],,,United States,https://logos-download.com/wp-content/uploads/2019/06/Saint_Louis_University_Logo_new.png,FALSE,
US,St. Luke's College,['http://www.saint-lukes.org/about/slc/'],,,United States,https://media.universities.com/cache/school_logo/images/school/st-lukes-college-logo-12414.jpeg,FALSE,
US,St. Mary College,['http://www.smcks.edu/'],,,United States,https://s3-us-west-2.amazonaws.com/asset.plexuss.com/college/logos/Saint_Marys_College_of_California.jpg,FALSE,
US,St. Mary-of-the-Woods College,['http://www.smwc.edu/'],,,United States,https://www.smwc.edu/wp-content/themes/smwc/assets/images/logo-footer.png,TRUE,
US,St. Mary's College Indiana,['http://www.saintmarys.edu/'],,,United States,https://www.saintmarys.edu/sites/all/themes/smc2015/images/logo.png,TRUE,
US,St. Mary's College of California,['http://www.stmarys-ca.edu/'],,,United States,https://www.stmarys-ca.edu/themes/custom/st_marys_college/images/logo.svg,TRUE,
US,St. Mary's University of Minnesota,['http://www.smumn.edu/'],,,United States,https://www.smumn.edu/wp-content/uploads/2022/03/saint-marys-logo-clear.svg,TRUE,
US,St. Mary's University of San Antonio,['http://www.stmarytx.edu/'],,,United States,https://cdn.stmarytx.edu/wp-content/themes/stmu-parent/images/header-logo.svg,TRUE,
US,St. Meinrad College,['http://www.saintmeinrad.edu/'],,,United States,https://www.saintmeinrad.edu/media/1829/logo_wide_1x.png,TRUE,
US,St. Michael's College,['http://www.smcvt.edu/'],,,United States,https://mlkbklfc7db7.i.optimole.com/w:auto/h:auto/q:mauto/f:avif/https://www.smcvt.edu/wp-content/themes/stmikes/assets/img/logo.png,TRUE,
US,St. Norbert College,['http://www.snc.edu/'],,,United States,https://www.snc.edu/_assets/images/logo/logo-hor-rev.png,TRUE,
US,St. Olaf College,['http://www.stolaf.edu/'],,,United States,"https://ih1.redbubble.net/image.660198417.5244/bg,f8f8f8-flat,750x,075,f-pad,750x1000,f8f8f8.u3.jpg",FALSE,
US,Stonehill College,['http://www.stonehill.edu/'],,,United States,https://www.eduopinions.com/wp-content/uploads/2018/08/StonehillCollege-logo.jpg,FALSE,Easton
US,St. Paul's College,['http://www.saintpauls.edu/'],,,United States,https://c2.staticflickr.com/4/3645/3634781956_7de0ba51e3_b.jpg,FALSE,
US,St. Peter's College,['http://www.spc.edu/'],,,United States,https://www.eduopinions.com/wp-content/uploads/2018/07/StPetersCollege-logo-610x610.jpg,FALSE,
